size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
44052448,434.5525,298.5999,266.7248,174.9789,136.6118,254.7336,404.9575,414.0362,186.4977,174.6314,243.2152
44162584,470.1804,274.6199,392.5844,192.9610,166.6890,413.7410,268.2657,350.7101,368.6585,153.6823,226.1611
44272992,406.0130,319.6974,270.5591,171.8055,220.2671,386.6304,260.8101,341.6062,181.7690,202.4247,268.4531
44383680,456.5971,245.6599,327.3296,153.8649,183.6079,253.4510,269.8810,408.3464,262.7385,142.3521,242.0674
44494640,458.6300,240.1980,257.2415,220.3226,150.4918,236.3496,286.0684,373.5560,200.4574,171.1506,311.5784
44605880,412.3865,257.6030,214.8470,272.8105,162.1007,247.6764,250.9677,351.3987,192.6539,147.0035,287.0498
44717400,418.6286,241.7171,309.2636,190.2029,187.6904,254.6213,243.9772,352.2183,322.7469,293.7217,275.9642
44829200,509.4798,286.7360,440.2324,274.3464,271.1580,294.7620,405.5949,408.1611,205.0786,174.8901,315.5005
44941280,418.5304,385.2794,257.3700,236.1134,176.4805,291.9298,282.3822,343.6771,1301.1095,220.2257,318.1071
45053640,407.8659,312.4131,232.5900,205.3380,145.8512,248.4093,271.1432,340.2253,319.2324,238.2239,257.2611
45166280,484.0221,323.6616,267.9530,212.9726,138.1580,352.5746,271.3366,375.5476,282.6683,321.8607,440.6329
45279200,428.4103,285.5602,240.0186,226.3738,147.9393,304.2717,278.8684,332.7427,302.8568,308.6125,239.7529
45392400,505.3657,256.5416,301.1523,274.6311,196.9624,280.3215,354.5651,464.3664,218.7241,155.3980,289.6701
45505888,462.2264,286.1046,336.3422,269.1007,222.4029,258.4682,318.7283,384.2183,200.6795,183.4707,286.7360
45619656,520.7045,252.4935,390.1443,257.2675,165.3686,241.5546,256.6739,434.5925,198.5644,168.8171,352.0948
45733712,434.6736,273.2889,428.0958,176.5426,139.1453,286.3998,257.2074,369.0435,251.5283,159.0105,245.1938
45848048,409.5174,261.3650,237.8069,197.1709,144.5325,245.0263,304.6265,358.7322,184.4977,145.0200,353.2527
45962672,421.7592,253.7999,237.1776,178.7196,155.2899,313.7624,246.9091,367.3471,461.4910,375.3443,370.4907
46077584,519.5261,256.7568,271.7048,210.1590,144.1797,258.7743,452.5683,471.8968,213.9108,213.7866,245.9140
46192784,414.4605,276.8905,260.6265,170.4679,236.1478,280.1913,254.5114,376.3994,220.4609,151.9302,233.7122
46308272,415.1372,258.1320,276.0281,176.6044,191.0902,286.8350,247.4156,411.8589,208.1583,169.3700,227.9835
46424048,399.7648,269.4763,233.6413,260.5974,160.9951,234.9572,372.7599,356.8996,208.2292,238.9579,246.3924
46540112,417.2945,289.1671,250.1116,183.3240,183.8168,288.1460,298.0263,343.7848,191.2776,191.8842,336.0548
46656464,426.5753,330.3278,233.5971,162.5167,160.2453,395.2208,280.8389,327.6258,316.3299,172.5079,269.4577
46773112,444.4314,272.6834,216.6037,218.1892,143.1506,249.6841,253.5279,376.5827,220.4033,526.6792,275.4272
46890048,428.1172,281.8442,212.3587,157.2120,370.8322,305.4865,242.1042,331.3043,195.2545,162.8575,262.9947
47007280,452.2871,262.6574,292.3756,182.5132,231.6567,255.5844,252.9747,395.3591,205.8659,156.0783,399.2453
47124800,415.7139,345.5360,319.9688,221.1902,142.6009,245.5928,424.6135,345.8364,217.7006,248.7094,246.4932
47242616,444.9670,356.8919,238.6016,263.1443,145.9775,251.7385,291.2289,333.5430,173.8431,239.9456,275.9459
47360728,727.7950,262.1629,299.5283,186.9193,170.5827,246.8196,272.4588,383.2622,199.0056,897.8466,601.1934
47479136,477.3096,316.6760,249.6816,202.7325,150.5907,234.0786,371.4584,542.5630,207.8979,181.6262,242.9610
47597840,459.4946,374.2710,231.7382,173.6746,150.2422,260.7571,254.0386,349.7490,307.9958,182.7592,228.2555
47716840,423.2120,474.1053,304.9291,267.2127,182.5609,281.1116,264.9196,665.6943,256.2457,312.3812,296.4918
47836136,426.9270,293.5388,249.3454,192.1632,149.7424,278.4932,242.6497,345.1243,208.9996,148.0997,239.7174
47955728,443.3327,264.2625,285.9824,158.6634,172.5907,263.5304,270.3201,391.8277,216.2755,149.6764,296.5855
48075624,476.7697,281.2661,306.6992,190.9231,205.5497,296.8986,252.4152,457.5002,221.3113,173.0565,348.7666
48195816,425.8905,272.6086,260.6111,172.3229,149.3759,301.0706,256.4896,359.0035,223.3447,155.4184,271.5616
48316312,514.9031,301.2976,307.1271,187.7971,168.1039,257.2187,333.2524,462.9224,219.3306,177.4517,259.4282
48437104,444.1608,252.1664,268.1004,161.8571,355.7424,257.1902,241.5223,426.7325,208.5318,161.0934,408.8905
48558200,423.3787,266.5630,225.3113,224.5188,158.3268,274.0112,292.6866,359.5700,195.1980,223.7206,296.3538
48679600,512.9319,319.3942,328.2429,224.5469,342.0674,355.9259,327.9677,392.8807,228.8168,433.6490,372.9881
48801304,415.8670,251.5061,357.0449,171.1534,168.6932,293.7592,244.2717,419.1004,210.7185,164.2882,236.0951
48923312,602.4135,335.2081,616.2534,312.3450,348.6501,328.5486,468.2482,389.0263,290.8582,173.3829,368.5216
49045624,466.0400,274.6567,270.7452,218.1653,169.9975,256.0056,366.1790,382.8115,260.0267,172.7539,371.1762
49168240,485.4279,397.0677,281.3991,185.2257,157.3822,294.6378,245.8238,348.9989,481.3535,303.1236,639.6276
49291168,446.4637,278.4187,258.6230,159.0983,264.0042,258.6048,256.4721,399.1615,212.0330,209.8073,314.7901
49414400,729.1636,270.6114,391.0074,170.9958,140.1966,321.5760,269.1608,322.6887,203.4679,172.4173,264.0888
49537936,471.9122,286.4479,274.4925,193.6420,146.8382,261.2734,281.6476,358.5549,206.7101,276.1674,280.9688
49661784,417.3521,272.7417,361.6307,164.0762,193.2457,260.9277,253.6946,719.9063,216.8431,160.5486,670.9814
49785944,418.0969,294.3163,235.7041,227.3229,172.1018,377.8140,258.7529,579.9214,224.0948,162.6469,252.1797
49910416,529.3612,277.6883,303.1035,250.4865,153.4946,238.7048,267.0032,404.5532,216.8831,180.4567,327.4591
50035200,525.2176,264.1744,302.7174,198.9891,138.8901,357.6329,300.3303,339.9333,307.8771,238.8280,270.2457
50160288,781.6995,757.8898,1557.8298,2489.4072,715.7873,900.4205,3961.0214,994.9968,1329.9017,4313.0842,921.7325
50285696,682.9431,629.4419,951.8677,531.8333,280.7912,491.1787,427.1193,532.1934,571.2390,478.2629,461.5855
50411416,481.6234,495.0688,335.1927,210.4237,157.9568,309.1829,291.8656,363.2232,418.9066,185.7487,314.6353
50537448,634.4226,299.0835,306.1980,219.4851,156.3805,279.6188,315.9884,371.0225,187.6125,219.8810,467.7009
50663792,424.3945,249.2215,238.2303,272.8684,161.1815,384.3822,271.5051,334.0541,263.7188,235.4363,250.5788
50790456,434.0649,268.7575,474.3131,156.0656,261.4967,293.8062,261.4082,398.6395,196.2299,182.7301,672.0095
50917440,485.5398,304.5223,337.6048,178.6451,267.6781,275.4152,256.2215,387.4724,223.1941,190.7080,271.1555
51044736,492.8845,292.3710,267.7238,186.1737,194.8761,352.2411,279.3313,439.4809,304.2422,220.8564,381.2285
51172352,433.9989,286.7399,575.1151,159.8245,377.9333,274.2689,290.4405,399.0548,199.5174,212.9944,304.4907
51300288,520.8793,269.4921,299.1158,206.7504,199.2780,275.2927,277.4612,429.0709,224.4840,284.9670,662.6778
51428544,482.5163,318.9982,307.7655,174.2152,153.2959,269.6016,449.7550,391.2934,197.3145,177.2081,268.3422
51557120,419.4514,257.2117,534.8631,159.1443,250.7255,239.2903,262.0253,424.3636,288.7638,155.3492,268.6367
51686016,537.8898,255.1415,322.6472,189.8217,158.6178,273.5490,271.4851,442.0874,208.8884,179.1011,279.3921
51815232,434.7150,309.4767,278.0825,181.9133,159.6936,287.4486,419.0618,444.7568,270.5026,204.3187,274.0628
51944776,461.0495,259.9056,313.8231,263.0397,156.3580,269.5398,304.2039,348.7982,196.6595,249.9617,399.1211
52074640,529.2629,465.6827,306.1737,274.8540,157.6764,245.9010,359.6125,377.4191,210.2748,236.3443,258.0519
52204832,428.6592,258.7094,292.9607,185.2633,152.7076,314.6374,247.6241,394.3268,229.7754,178.9182,300.5356
52335352,450.4507,252.9986,260.0776,165.3907,154.2587,262.4953,254.2787,350.2285,222.7950,141.6950,244.5339
52466192,438.7869,419.2236,271.8635,215.2938,144.9470,273.4949,301.3327,352.3447,258.2629,180.9158,230.8705
52597360,420.0246,275.2443,312.9224,165.7582,195.2018,286.6743,276.0569,365.7389,202.8333,150.1818,432.4251
52728856,471.3556,294.4819,280.3798,162.0291,158.9589,304.3117,258.2478,417.3166,220.3675,207.2032,456.2482
52860680,660.9417,260.6255,305.6058,170.4268,212.7273,368.1116,301.4100,393.5609,199.3994,335.6553,379.1221
52992832,445.0235,253.9874,253.3987,216.3117,166.0418,297.0295,446.3159,478.6483,327.0411,246.2390,460.2801
53125320,483.9863,282.2296,256.6767,176.2752,356.8803,371.2622,269.2081,489.6630,233.8989,157.5602,353.3040
53258136,535.6322,409.9768,792.4742,308.5886,172.3499,312.1509,299.4019,412.4967,250.9158,188.5462,254.0154
53391288,473.4623,294.5946,314.7224,295.0028,214.3194,430.1035,278.2471,400.7571,297.1323,173.7715,236.9649
53524768,551.1148,372.1362,304.2934,212.2776,137.5132,278.2211,311.1920,412.0470,277.8898,161.3099,366.1485
53658584,463.4465,263.2404,329.8698,165.1580,215.6413,246.4461,348.2987,399.4521,654.6062,220.9645,246.9793
53792736,498.6290,266.1608,274.7066,162.6669,180.2446,427.6244,340.8536,396.3615,201.3872,219.6767,361.2225
53927224,696.3629,272.0849,518.5016,318.0365,178.7568,554.3619,285.7360,389.0878,275.3791,247.2225,413.8322
54062048,1167.8298,330.4135,329.2552,337.9249,182.3984,317.4703,302.5630,752.3436,306.2562,207.9993,447.0393
54197208,945.9775,316.0355,439.5419,286.7666,341.6771,307.6813,340.9516,528.5953,262.5662,220.6508,365.2303
54332704,626.6100,282.7224,417.0839,269.2355,180.0555,344.0344,320.0358,400.5911,524.0628,218.0821,380.2878
54468536,533.5542,288.5307,328.9224,247.5683,167.5019,260.2236,334.1562,732.4960,307.6536,162.8757,368.6599
54604712,473.9975,337.8726,309.1706,397.6209,260.6497,291.0786,417.9330,491.4914,440.6869,185.2875,323.5598
54741224,620.7132,269.5093,342.2766,415.6472,227.5100,253.4830,287.1018,336.1278,314.3194,186.0302,253.3601
54878080,462.2222,422.9691,302.5395,267.3945,149.0811,265.1723,285.0565,349.5090,259.1474,159.8020,306.0807
55015280,448.9744,315.5827,759.8126,297.7083,252.3363,579.8020,309.1720,461.2836,458.7308,221.3566,330.8231
55152824,643.2127,251.8663,318.1766,370.1727,276.5528,302.7912,250.2948,403.5125,201.2432,147.3612,267.4619
55290712,475.9252,385.7480,300.6974,228.6701,211.9902,268.9779,292.3524,494.6953,248.4630,190.7715,307.3040
55428944,436.3085,304.2436,494.6964,237.0590,716.0088,296.5455,342.1906,388.8112,205.1021,247.7743,348.0369
55567520,538.0937,370.6929,356.5914,228.1650,318.6630,343.4595,344.4180,493.2913,264.8396,229.2239,323.8059
55706440,753.1316,310.8354,424.7329,192.6248,200.8287,265.8171,256.1190,475.3847,215.6936,175.1292,281.7978
55845712,438.4707,259.6781,287.6346,221.3313,188.6332,289.2555,268.3310,393.9796,210.3721,168.8424,264.4700
55985328,452.0667,302.6630,290.2980,255.8126,156.4398,298.6213,287.7529,348.1997,371.4612,203.7827,275.3907
56125296,512.8210,377.5356,391.9642,301.0923,500.5030,336.4380,266.1555,401.5212,240.5114,193.1927,344.4317
56265616,434.2138,288.5458,453.9481,159.2411,189.3973,275.0607,308.1983,468.3268,217.5823,192.9965,265.6192
56406288,485.3865,297.3349,361.6188,188.7515,143.0505,301.7139,415.6644,510.8814,215.7192,161.5465,305.6859
56547304,473.7926,268.6932,381.8898,198.1372,187.0548,348.2840,267.0614,404.9312,358.2050,304.1309,269.9835
56688680,443.0562,319.2976,297.5290,241.5097,468.2411,426.6107,362.6557,435.1681,262.0593,183.4886,364.7539
56830408,490.7311,278.2050,310.5174,187.2380,153.0653,266.7757,357.7367,411.1990,481.7097,236.5932,467.0021
56972488,734.2029,266.2587,344.9459,278.9996,189.4388,311.1485,281.5311,349.1200,424.7185,163.1583,232.0270
57114920,554.7775,434.2461,632.8701,497.9477,191.5946,271.6532,271.1200,373.8568,200.8870,190.3485,251.6911
57257712,476.2780,283.3970,411.2401,175.5763,194.0228,259.9684,267.5739,422.4731,201.4875,300.3980,288.2229
57400864,468.5669,269.3338,563.7234,329.4960,154.2439,331.4717,286.2218,360.1137,224.6778,190.8771,355.6823
57544368,470.3324,311.6525,292.7775,413.8347,160.8077,255.7343,295.3865,355.6574,392.5261,167.0218,242.0976
57688232,700.9396,256.1987,334.5356,261.5009,168.5960,290.0284,266.2257,378.4261,341.1962,166.9860,275.0456
57832456,1095.1702,260.8098,380.1099,192.4380,181.5139,276.2938,262.8354,337.1565,281.7539,157.2969,241.4454
57977040,512.4489,373.7708,705.8062,301.0347,193.5023,379.1204,296.4942,867.6262,232.7382,173.8845,347.9737
58121984,1192.0783,384.3714,428.9863,222.7869,148.5855,306.9519,281.2404,370.1945,212.5349,163.0727,291.4763
58267296,447.3819,264.5928,368.1941,293.2313,169.3015,273.0681,409.7532,481.2239,254.3096,218.9379,274.0246
58412968,438.0060,464.2843,337.6908,211.1021,199.7887,281.0411,330.9944,365.4310,196.6416,280.5177,367.9158
58559008,564.2289,272.5500,371.6490,204.1211,207.7634,289.5254,393.6704,449.5869,326.4991,194.9835,256.1625
58705408,484.4286,282.9803,305.9326,185.6174,230.2545,270.5483,276.7031,476.5272,228.1323,246.5806,285.8361
58852176,531.6083,479.9238,308.1548,218.9224,864.6827,317.8880,456.6157,481.9435,248.5240,626.7792,554.2969
58999312,487.3710,324.3345,325.5739,203.0400,326.5925,340.6167,303.8807,383.9730,201.1853,258.9846,330.0109
59146816,552.8943,277.1130,368.9273,189.3212,207.7782,321.8013,318.9891,362.8329,297.2489,205.4735,277.3738
59294688,579.8161,376.4012,303.1766,218.9930,148.0762,420.8406,307.9698,373.9210,224.0362,160.6911,379.4247
59442928,591.8112,266.5662,304.8919,476.0941,362.9660,467.5539,319.6437,471.7438,225.7171,176.3506,359.9582
59591536,449.8178,314.0751,366.0958,181.2071,189.4054,301.6118,258.4135,459.2239,207.6511,197.8150,297.5139
59740520,446.2404,456.6816,620.6093,231.9186,160.3155,287.6753,408.8319,482.3331,245.2991,154.0074,285.1530
59889872,437.7129,273.4809,452.9280,227.0607,206.3415,283.7360,328.5026,438.1962,220.2812,203.0172,303.8547
60039600,523.9575,339.3959,305.9165,349.5177,186.2394,291.1994,269.1225,347.9105,317.4507,175.9035,304.0505
60189704,441.2854,321.0425,331.7876,214.2496,156.3956,269.9705,525.2678,479.9112,276.1281,222.7090,455.3377
60340184,548.9888,363.6185,312.1657,206.2836,183.0025,305.5862,286.8771,349.6985,206.3636,163.3005,340.0274
60491040,476.4230,276.7922,671.1601,224.6174,153.6441,454.3717,335.8105,374.4423,242.2138,358.8614,256.0049
60642272,454.0018,292.5872,510.0853,247.3633,189.8164,287.4412,375.1888,365.8463,225.8557,198.5549,252.8761
60793880,457.8245,279.7603,353.6595,163.0748,232.0298,268.7009,272.9323,385.8877,196.2854,249.5342,280.0218
60945872,460.5735,271.3815,419.9558,186.4637,217.2253,279.7704,334.6192,357.1053,198.2145,234.4682,357.4419
61098240,457.1176,280.2222,325.4984,200.6490,254.2601,293.4837,263.4731,459.7943,255.0920,262.5535,333.6816
61250992,452.3145,305.5577,338.6992,187.5297,172.9656,255.8771,283.9473,486.5760,230.8273,208.4461,283.0621
61404120,584.9477,265.1523,419.8389,188.6915,334.6859,408.3559,333.9565,412.8199,240.0197,152.5177,280.6367
61557632,451.7715,287.9431,290.8589,199.1450,199.5082,262.4819,274.9947,396.3921,210.5521,264.8515,255.3468
61711528,451.3973,280.9340,411.2439,218.4208,183.1678,332.9716,306.1439,374.9273,243.6922,156.1994,613.5890
61865808,454.5107,406.5707,246.1464,184.6981,201.6974,291.2815,266.0807,471.3173,399.6876,225.9596,368.8031
62020480,466.0460,349.2689,269.8764,210.8740,215.4388,295.1099,601.4696,516.5742,305.1909,189.2969,359.0277
62175536,452.3106,282.5742,287.3601,186.2562,223.8621,271.2854,268.5047,409.6616,279.7297,287.9400,357.5125
62330976,532.7880,303.4549,334.8965,253.7048,175.1674,305.3145,268.5942,363.3327,236.7346,156.5827,371.6304
62486808,535.4802,264.8687,290.4984,412.7711,171.3514,262.9098,280.3506,428.1688,314.8673,170.6392,264.1239
62643032,471.5904,280.8807,291.1081,221.4419,157.3061,292.4475,281.8687,350.4405,227.4026,175.1973,343.3696
62799640,578.0168,283.1713,338.7013,206.1523,155.5753,316.5107,268.9126,410.8091,213.0885,261.2506,320.7311
62956640,541.8779,319.5012,371.1618,571.4837,399.4079,414.6069,366.9589,471.2678,279.9382,591.9716,388.3503
63114032,461.3384,343.5462,282.3942,290.8213,197.6178,288.2225,293.8006,556.8677,509.1794,387.5507,305.0081
63271824,458.3738,289.7782,354.0474,169.6820,191.1983,335.7515,381.6230,402.4781,317.5044,177.4521,396.0993
63430008,504.2369,281.5188,289.7399,296.5865,157.2520,283.6097,308.4658,367.1264,238.3082,155.6676,310.5939
63588584,497.2703,286.9108,411.0039,248.0144,207.4223,340.6262,296.8719,359.7066,266.6030,189.1636,311.5641
63747560,467.3191,304.9933,509.5318,179.0470,179.1815,274.1541,421.0583,378.5325,304.9642,179.5139,250.9905
63906936,508.8793,282.1218,367.1509,177.7294,304.0498,295.1025,307.0411,414.6255,201.3580,377.6504,330.7876
64066704,486.5553,305.7273,330.1067,194.7164,461.6490,338.7318,350.8048,570.6501,368.6055,201.3714,274.0772
64226872,458.7613,330.4451,360.1864,219.4103,165.5904,296.7887,319.0828,382.7926,246.9291,203.2432,468.8771
64387440,453.1853,381.5999,276.8519,195.5374,230.8459,311.2285,331.8073,393.4040,268.0793,253.0060,281.0176
64548416,596.0491,302.7659,321.7136,295.6680,238.5507,287.3408,363.0183,448.4935,405.4584,235.3005,316.2187
64709792,557.4352,314.6999,343.5588,222.5739,180.1341,331.6606,283.8396,443.5423,236.1857,247.2264,331.8098
64871568,466.6606,284.1766,510.5806,191.9610,191.2590,273.5177,334.2348,375.0551,368.4514,213.1594,518.9256
65033752,529.0260,356.8108,271.0828,287.4507,198.0702,282.7009,273.0242,569.2987,272.4426,219.9337,363.8077
65196344,561.8234,402.2074,432.6125,262.8171,283.1085,295.2482,294.6079,664.7539,379.1011,191.1990,266.7775
65359336,485.4503,275.8824,322.8238,362.5016,212.5760,268.2348,280.4770,380.6469,278.1264,168.2727,537.1197
65522736,479.8420,286.4054,402.9449,206.0442,274.4812,291.6557,283.4359,443.8371,292.4588,184.6953,345.0147
65686544,540.1334,328.3450,358.8027,219.8319,203.4089,266.9712,346.7813,889.9505,256.7417,176.7101,478.6234
65850768,459.0390,294.6143,327.2931,178.8743,1645.0063,390.8143,335.7599,470.9937,260.1239,244.4226,309.5900
66015400,517.6139,301.5739,330.3356,250.9463,172.0713,320.6125,352.4152,565.5426,280.0804,189.7259,318.7139
66180440,1018.0723,284.5813,341.5325,245.2418,149.7515,341.9519,275.0291,420.5932,231.0063,155.3787,363.8217
66345896,451.5286,283.7761,443.3201,169.9070,228.1067,272.6764,293.6427,366.1615,202.7848,212.9463,264.8578
66511768,486.0018,318.7690,297.8589,305.2285,210.9716,270.8800,290.1169,505.1039,291.4138,213.0541,386.7673
66678048,461.3896,302.8786,346.2471,203.0221,375.8175,400.3861,414.0481,402.2127,381.3078,411.1843,341.0383
66844744,495.3991,277.3099,286.2675,198.4760,172.2471,467.2022,375.2173,420.7764,254.7206,231.5370,291.8522
67011856,502.6687,297.1594,437.3791,266.7431,162.3233,359.6448,289.8982,475.2738,259.3889,172.3914,314.0551
67179392,459.7974,294.7751,367.1886,223.6564,278.2205,324.4729,470.0223,397.4718,256.3026,288.3960,452.7165
67347344,1082.2289,310.8751,425.1908,211.0484,175.9604,402.4740,279.3179,401.8227,279.2945,195.8520,359.0136
67515720,463.1253,266.8714,312.1912,245.9619,194.4161,436.7212,282.7718,384.3410,303.6971,169.2495,330.5465
67684512,500.5136,335.5850,283.1648,232.1520,167.5908,328.2311,283.4722,450.8799,244.3004,420.0114,306.4513
67853728,493.5769,305.4147,309.3989,236.5810,189.2755,300.8758,295.6546,380.0366,272.4487,175.2059,319.0007
68023368,459.2114,281.1934,353.2311,327.2890,213.1945,273.0875,496.8183,374.7103,233.2168,232.6374,318.6282
68193432,497.3081,578.9912,377.2868,337.6648,264.5703,303.2092,319.2374,459.4326,231.8256,200.4821,271.9502
68363920,596.6623,344.6179,353.9795,254.8161,184.4553,282.2769,298.1963,530.4985,244.0531,186.8374,312.4513
68534832,486.0509,277.8945,351.4473,395.1179,209.9967,308.6696,300.4117,388.7802,284.7919,200.0663,311.6359
68706176,1311.2399,273.7590,383.2531,218.8403,169.8883,628.2044,320.9176,494.6692,232.7154,319.0484,340.2212
68877944,566.7795,287.2337,343.5516,378.7652,240.5484,392.9337,658.6608,495.7125,311.2121,209.9520,288.9308
69050144,460.8678,324.6656,555.6421,279.3088,203.8432,320.3103,274.5568,422.6073,236.5088,315.1187,289.0590
69222776,489.4766,310.9527,312.9172,224.1454,201.8183,331.1048,334.9608,598.5190,410.4139,283.4908,306.9018
69395840,485.0546,337.2593,300.0762,199.3443,232.6967,265.9410,436.3179,535.4637,277.8319,200.6059,407.4059
69569336,500.9626,295.0571,402.9179,280.9813,201.9802,366.6403,279.0656,503.3106,258.8190,170.4429,290.9231
69743264,474.0923,298.3645,388.4919,216.2703,333.2114,268.8396,321.5641,398.1418,275.6579,180.6575,453.5300
69917624,465.1879,328.3337,269.0985,270.4498,314.6634,290.3509,301.0231,417.5879,252.5832,254.8513,745.1634
70092424,482.2678,299.2634,572.9604,193.9656,185.5396,312.5656,294.4821,379.7158,267.1667,283.2220,370.8758
70267656,707.8542,461.6326,379.4484,346.1568,291.9330,444.8498,361.9879,433.5223,304.4912,228.2883,394.0238
70443328,491.9952,334.3125,301.0443,203.6930,231.9220,284.6971,361.2722,389.8769,539.7297,322.7916,337.0190
70619440,471.4553,298.1956,331.9740,400.6575,187.8773,335.5586,284.3575,515.0806,249.6685,212.2564,363.0755
70795992,540.1886,289.4689,316.1374,291.0857,235.1048,300.7143,313.1447,463.0051,306.2711,189.5117,372.5549
70972984,530.3048,456.6121,364.7458,958.0403,469.9154,1813.0828,581.4044,833.1066,564.1579,364.0473,704.4509
71150424,494.5604,407.7740,276.0374,265.5293,273.0491,333.1967,416.1696,442.0179,284.5615,257.3018,317.8249
71328304,500.1747,383.3227,329.2641,383.3125,318.1799,336.6172,456.0850,586.9359,328.0813,475.1641,541.3125
71506632,537.8810,399.9238,338.2377,349.6260,254.7385,338.9103,450.4579,481.2842,261.1410,183.9586,588.0967
71685400,672.6359,862.0223,326.6762,577.2293,1170.9344,803.9322,627.1179,506.6183,326.1894,182.8842,387.8828
71864616,715.6377,413.9747,521.0271,525.7187,416.7670,369.1777,882.2179,626.1839,705.9828,298.7432,778.1172
72044280,636.0392,524.7150,621.4879,694.6978,446.5788,645.8996,663.2421,591.0996,722.9773,377.5040,739.4604
72224392,786.4011,325.9256,364.1978,241.5465,283.6549,772.1773,333.3916,565.4048,273.7165,246.2037,417.2242
72404960,474.6597,408.7062,314.7729,207.5502,205.8758,283.7370,335.5458,414.3330,404.9242,274.5788,680.6150
72585976,502.6890,355.1341,513.4912,277.9344,185.4176,311.6733,281.0234,516.1330,262.5095,226.4674,278.3564
72767448,567.8278,360.4747,388.8143,225.6513,349.4473,295.0696,351.6905,412.6216,321.4366,179.9264,335.8227
72949368,552.2319,487.1205,634.3549,487.3165,274.5337,380.6205,636.6824,580.6923,387.5985,302.2861,389.1315
73131744,544.0051,330.0502,653.2337,213.8388,615.3410,625.7234,346.3795,682.2040,274.9103,359.9520,453.4476
73314576,559.8919,413.5850,353.2689,258.9388,340.1209,338.5656,357.6355,438.6733,319.2147,198.5099,275.3352
73497864,641.3407,408.2158,322.9733,232.6623,181.6897,916.2293,351.0110,399.1879,266.4853,191.3440,377.3077
73681616,550.8553,435.2374,837.5297,415.8835,590.2890,437.7256,535.0579,697.7839,397.6158,971.6498,558.9755
73865824,523.3912,298.6905,326.6172,328.3853,189.3106,332.8641,315.2469,468.4740,258.4971,172.3810,376.6784
74050496,472.9183,366.6007,337.1480,243.1029,258.2231,342.1590,350.9919,390.8872,283.8949,374.9707,438.2619
74235624,551.0337,322.6568,328.4363,220.2656,215.2051,305.8681,400.5703,439.0366,255.9905,258.5678,489.7319
74421216,717.5440,379.7451,662.3674,447.7476,386.3385,361.6842,565.5894,593.7678,383.4784,379.9853,601.8674
74607272,787.3447,526.5286,502.9297,427.4326,265.3568,676.6026,404.0363,706.3084,363.8326,361.6546,660.1744
74793792,612.9692,542.3304,562.9956,300.5575,609.4245,404.2524,539.3886,1019.1491,524.7165,705.2040,571.4868
74980784,555.4084,454.3326,705.1114,352.9612,367.4674,386.4821,335.7982,770.4205,587.3454,471.2531,505.6432
75168240,582.2535,329.0725,487.6150,625.3048,867.7231,408.9451,320.2220,422.3088,354.9696,207.8007,393.0256
75356168,521.3670,307.0004,301.0846,209.0853,290.7249,300.2549,370.5495,425.1183,280.5956,197.9945,334.7344
75544560,594.6117,319.0707,340.5264,311.7930,198.4568,347.3315,312.8421,508.3861,246.4044,370.5674,473.3231
75733424,502.9154,280.4637,323.6011,371.4509,190.0234,306.0784,270.5370,466.6652,244.3538,306.6106,306.7300
75922760,515.9480,410.2769,328.2524,248.0242,256.5637,282.6788,347.3755,402.4293,316.5626,173.1571,333.1341
76112568,920.6132,444.5883,509.3894,359.8322,319.6659,393.6117,325.9333,562.9319,313.1018,238.9839,363.2352
76302856,598.2132,340.2154,348.7949,258.6901,375.4242,317.6824,393.4993,480.0249,314.4817,230.8498,306.1619
76493616,545.4114,405.2062,460.9480,267.2645,265.6399,343.2579,324.9850,490.4949,364.6407,222.8216,377.8927
76684856,504.4095,570.7077,408.7755,277.4381,220.1190,369.8575,398.9575,513.5916,305.8505,209.8916,450.1509
76876576,766.4190,374.6590,418.5678,345.1751,267.3425,401.5480,325.9842,430.8842,237.4425,290.8593,373.5132
77068768,499.6791,339.5410,699.5615,226.2432,184.9890,286.8641,341.1476,457.6004,252.8788,273.8575,519.9220
77261440,522.3117,359.6568,1207.0927,246.1165,544.9678,395.5099,356.8473,687.2615,306.5703,191.1612,566.2949
77454600,490.2886,294.4319,325.0315,298.7703,204.7227,277.7828,301.7029,372.6015,250.3055,203.2128,356.2282
77648240,515.3198,342.7139,331.4894,254.6623,184.3553,312.1440,300.7480,462.3333,246.0147,240.5952,303.9791
77842368,557.0271,364.9341,429.4908,231.0637,256.3993,332.6432,340.5674,543.0612,336.7337,309.0128,319.4128
78036976,640.2245,407.1703,335.4000,252.1952,212.8996,324.8462,445.0949,427.3403,224.9795,471.3029,381.6007
78232072,488.2927,303.6868,351.0853,234.1366,170.0396,400.8905,294.2473,622.8315,303.3190,208.6392,794.3919
78427656,481.9674,294.0198,323.4048,227.2421,219.2081,291.8784,300.4978,381.8802,322.4912,182.2872,339.8868
78623728,532.6989,354.3908,405.9216,248.2260,375.0762,329.6689,332.5198,505.6073,313.7315,198.7802,441.7604
78820288,582.0000,364.2136,398.8011,306.5714,217.4081,407.2777,380.7315,544.1059,335.8158,286.6832,528.3978
79017344,925.6516,562.4582,499.2927,380.9758,262.6139,632.2571,423.3582,754.6612,742.1875,253.6220,561.3864
