size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange
28964,1.0000,0.8065,0.2419,0.2903,0.2742,0.8387,0.8387,1.6774,0.2742,0.2742,0.5806
29112,1.0000,0.8305,0.2542,0.3051,0.2881,0.8814,0.8814,1.6949,0.2881,0.2881,0.8136
29260,1.0000,0.8333,0.3667,0.3000,0.2833,0.8667,0.9167,1.9500,0.2833,0.2833,0.6000
29408,1.0000,0.8305,0.2542,0.3051,0.2881,0.8814,0.8644,1.6949,0.2881,0.2881,0.6102
29556,1.0000,0.8333,0.2500,0.3000,0.2833,0.8667,0.8667,1.7000,0.2833,0.2833,0.6000
29708,1.0000,0.8852,0.2459,0.2951,0.2787,0.8852,0.8852,1.7213,0.2787,0.2787,0.7213
29860,1.0000,0.6849,0.2055,0.2466,0.2329,0.7123,0.7123,1.3836,0.2329,0.2329,0.4932
30012,1.0000,0.9000,0.3667,0.3000,0.2833,0.9000,0.9167,1.7833,0.2833,0.2833,0.6000
30164,1.0000,0.8689,0.2459,0.2951,0.2787,1.0820,0.9016,1.7869,0.2787,0.2787,0.5902
30316,1.0000,1.0000,0.2459,0.2951,0.2787,0.8525,0.8689,1.6885,0.2787,0.2787,0.5902
30472,1.0000,0.8333,0.2500,0.3000,0.2833,0.8667,0.8667,1.7500,0.2833,0.2833,0.6000
30628,1.0000,0.8548,0.2419,0.2903,0.2742,0.8548,1.1290,1.6452,0.2742,0.2742,0.5806
30784,1.0000,0.7465,0.2113,0.2535,0.2394,0.7465,0.7465,1.4930,0.2394,0.2394,0.5070
30940,1.0000,0.8333,0.2500,0.3000,0.2833,0.8667,0.8833,1.9167,0.2833,0.2833,0.6000
31096,1.0000,0.9828,0.2586,0.3103,0.2931,0.8966,0.9310,1.8448,0.3103,0.2931,0.6207
31256,1.0000,1.5645,0.2419,0.2903,0.2742,0.8710,0.8871,1.9032,0.2742,0.2742,0.5806
31416,1.0000,0.8525,0.2459,0.2951,0.2787,0.8852,0.8689,1.7377,0.2787,0.2787,0.5902
31576,1.0000,0.8197,0.2459,0.2951,0.2787,0.8525,0.8689,2.4754,0.2787,0.2787,0.5902
31736,1.0000,0.8197,0.2459,0.2951,0.2787,0.8525,0.8525,2.0164,0.2951,0.2951,0.5902
31896,1.0000,0.8065,0.2581,0.2903,0.2742,0.8387,0.8548,1.6935,0.2903,0.2903,0.5806
32060,1.0000,0.8548,0.2581,0.2903,0.2742,0.8710,0.8548,1.7258,0.2903,0.2903,0.5806
32224,1.0000,0.8333,0.2667,0.3000,0.2833,0.8667,0.8833,1.7167,0.3000,0.3000,0.6000
32388,1.0000,1.0328,1.3279,0.2951,0.2787,0.8525,0.8689,1.6721,0.2951,0.2951,0.5902
32552,1.0000,0.8548,0.2581,0.2903,0.2742,1.5645,0.8548,1.7097,0.2903,0.2903,0.5806
32716,1.0000,0.8033,0.2623,0.2951,0.2787,0.8361,1.5410,1.6721,0.2951,0.2951,0.5902
32884,1.0000,0.9180,0.2787,0.3115,0.3115,0.8852,0.8852,1.7705,0.3115,0.3115,0.6393
33052,1.0000,0.8500,0.2833,0.3167,0.3000,0.8667,0.8667,1.7167,0.3167,0.3167,0.6500
33220,1.0000,0.8814,0.2881,0.3220,0.3051,0.8814,0.8814,1.7627,0.3220,0.3220,0.6610
33388,1.0000,0.9180,0.2787,0.3115,0.3115,0.8852,0.8852,1.7705,0.3115,0.3115,0.6393
33556,1.0000,0.8667,0.2833,0.3167,0.3167,0.9000,0.8667,1.7167,0.3167,0.3167,0.6500
33728,1.0000,0.8500,0.2833,0.3167,0.3167,1.0167,0.8667,1.7167,0.3167,0.3167,0.6500
33900,1.0000,0.8548,0.2903,0.3226,0.3065,0.8548,0.8387,1.6613,0.3065,0.3065,0.6290
34072,1.0000,0.8254,0.2857,0.3175,0.3016,0.8571,0.8254,1.6349,0.3016,0.3016,2.2222
34244,1.0000,0.7361,0.2500,0.2778,0.2639,0.7639,0.7222,1.4444,0.2639,0.2639,0.5417
34420,1.0000,0.9333,0.3000,0.3333,0.3167,0.9000,0.9000,1.7167,0.3167,0.3167,0.6500
34596,1.0000,0.9048,0.2857,0.3175,0.3016,0.8571,1.3175,1.7143,0.3016,0.3016,0.6190
34772,1.0000,0.8871,0.2903,0.3226,0.3065,0.8710,0.8871,1.7258,0.4516,0.3065,0.6290
34948,1.0000,0.9355,0.2903,0.3065,0.3065,0.8871,0.8871,1.6613,0.3065,0.3065,0.6290
35124,1.0000,0.9180,0.8197,0.3115,0.3115,0.9180,0.8525,1.6721,0.3115,0.3115,0.6393
35304,1.0000,0.8358,0.2537,0.2836,0.2687,0.8060,0.7910,1.5970,0.2836,0.2836,0.5821
35484,1.0000,1.0847,0.3051,0.3390,0.3220,0.9492,0.9322,1.8136,0.3220,0.4576,0.6610
35664,1.0000,0.9194,0.2903,0.3226,0.3065,0.8548,0.8548,1.6613,0.3065,0.3065,0.6290
35844,1.0000,0.8254,0.2857,0.3175,0.3016,0.8254,0.8254,1.6508,0.3016,0.3016,0.6190
36028,1.0000,1.6721,0.2951,0.3279,0.3115,0.9016,0.8852,1.7705,0.3115,0.3115,0.6393
36212,1.0000,0.9032,0.2903,0.3226,0.3065,0.8710,0.8871,1.7581,0.3065,0.3065,0.6290
36396,1.0000,0.8525,0.2951,0.3279,0.3115,0.8689,0.9508,1.9508,0.8852,0.3115,0.6393
36580,1.0000,0.8730,0.2698,0.3016,0.2857,0.8889,0.8730,1.6667,0.3016,0.3016,0.6190
36764,1.0000,0.8254,0.4762,0.3175,0.3016,0.8254,0.8413,1.6349,0.3016,0.3016,0.6190
36952,1.0000,0.8382,0.9706,0.2941,0.2794,0.8088,0.8235,1.6029,0.2794,0.2794,0.5735
37140,1.0000,0.5278,0.1667,0.1852,0.1759,0.5463,0.5093,1.0093,0.1759,0.1759,0.3611
37328,1.0000,0.6842,0.3026,0.2632,0.2500,0.6974,0.6974,1.3684,0.2500,0.2500,0.5132
37516,1.0000,0.9000,0.2833,0.3167,0.3167,0.9167,0.9333,1.7833,0.3167,0.3167,0.6500
37708,1.0000,0.9194,0.2742,0.3065,0.3065,0.9032,0.9032,1.7419,0.3065,0.3065,0.6290
37900,1.0000,0.9344,0.2787,0.3115,0.2951,0.9016,0.9016,1.7705,0.3115,0.3115,0.6393
38092,1.0000,0.7260,0.2329,0.2603,0.2466,0.8630,0.7671,1.4658,0.2603,0.2603,0.5342
38284,1.0000,0.8689,0.2787,0.3115,0.3115,0.8689,0.9016,1.7541,0.3115,0.3115,0.6393
38480,1.0000,0.9032,0.2742,0.3065,0.2903,0.8871,0.8710,1.7581,0.3065,0.3065,0.6290
38676,1.0000,0.8387,0.2742,0.3065,0.3065,0.9032,0.8710,1.7097,0.3065,0.3065,0.6290
38872,1.0000,0.6420,0.2099,0.2346,0.8889,0.6914,0.6667,1.3210,0.2346,0.2346,0.4815
39068,1.0000,0.8525,0.2951,0.3279,0.3115,0.9180,0.8689,2.0000,0.4754,0.3115,0.6393
39268,1.0000,0.9032,0.2903,0.3226,0.3065,0.8871,0.8871,2.3065,0.3065,0.3065,0.6290
39468,1.0000,0.9508,0.2787,0.3115,0.3115,0.9180,0.9508,1.7541,0.3115,0.3115,0.6393
39668,1.0000,0.8525,0.2951,0.3279,0.3115,1.0656,0.9016,1.8689,0.3115,0.3115,0.6393
39868,1.0000,0.8833,0.3000,0.3333,0.3167,1.2667,0.9167,1.7500,0.3167,0.3167,0.6500
40072,1.0000,0.8667,0.2833,0.3167,0.3167,0.9167,0.8833,1.7000,0.3167,0.3167,0.6500
40276,1.0000,0.8852,0.2787,0.3115,0.3115,0.9180,0.8852,1.7049,0.3115,0.3115,0.6393
40480,1.0000,0.8750,0.2656,0.2969,0.2969,0.9219,0.8594,1.7031,0.2969,0.2969,0.6094
40684,1.0000,0.8254,0.2698,0.3016,0.3016,0.9048,0.8730,1.6667,0.3016,0.3016,0.6190
40892,1.0000,0.8548,0.2742,0.3065,0.2903,0.8710,0.8871,1.6935,0.3065,0.3065,0.6290
41100,1.0000,0.8710,0.2742,0.3065,0.2903,0.8710,0.8548,1.6935,0.3065,0.3065,0.6290
41308,1.0000,0.9032,0.2742,0.3065,0.2903,0.9032,0.9032,1.8548,0.3065,0.3065,0.6290
41516,1.0000,0.8833,0.2833,0.3167,0.3167,0.9000,0.9167,2.1667,0.3167,0.3167,0.6500
41728,1.0000,0.8852,0.2787,0.3115,0.3115,0.8852,0.8852,1.7213,0.3115,0.3115,0.6393
41940,1.0000,0.8548,0.2903,0.3226,0.3065,1.0161,0.9194,1.7581,0.3065,0.3065,0.6290
42152,1.0000,0.8852,0.2951,0.3279,0.3115,0.8852,1.1475,2.3443,0.3115,0.3115,0.6393
42364,1.0000,0.9032,0.2742,0.3065,0.2903,0.9032,0.9032,2.0000,0.3065,0.3065,0.8226
42580,1.0000,0.9032,0.2742,0.3065,0.2903,0.9194,0.9194,1.7097,0.3065,0.3065,0.6290
42796,1.0000,0.8387,0.2903,0.3226,0.3065,0.9032,0.8710,1.6613,0.3065,0.3065,0.6290
43012,1.0000,0.8852,0.2951,0.3279,0.3115,0.9180,0.8852,1.7049,0.3115,0.3115,0.6393
43232,1.0000,0.9194,0.2903,0.3226,0.3065,0.9194,0.9194,1.7903,0.3065,0.3065,0.6290
43452,1.0000,0.9048,0.2857,0.3175,0.3016,0.9206,0.9048,2.0476,0.3016,0.3016,0.6190
43672,1.0000,0.8889,0.2857,0.3175,0.3016,0.8889,0.8889,1.9683,0.3016,0.8254,0.6349
43892,1.0000,0.8254,0.2857,0.3175,0.3016,0.8730,0.8889,1.8095,0.3016,0.3016,0.6190
44116,1.0000,0.8689,0.2951,0.3115,0.3115,1.1148,0.9344,1.7869,0.3115,0.3115,0.6393
44340,1.0000,0.8833,0.3000,0.3167,0.3167,0.9333,0.9167,1.7500,0.3167,0.3167,0.6500
44564,1.0000,0.8689,0.2787,0.3115,0.3115,0.9180,0.9016,1.7213,0.3115,0.3115,0.6393
44788,1.0000,0.8889,0.2857,0.3016,0.3016,0.9206,0.8730,1.7460,0.3016,0.3016,0.6190
45016,1.0000,0.8413,0.2857,0.3175,0.3016,0.8889,0.9048,1.7143,0.3016,0.3016,0.6190
45244,1.0000,0.8667,0.3000,0.3333,0.3167,1.0333,1.0167,2.4167,0.3167,0.3167,0.6500
45472,1.0000,0.8689,0.2951,0.3115,0.3115,0.9016,0.9344,1.7213,0.3115,0.3115,0.6393
45704,1.0000,0.8525,0.2951,0.3115,0.3115,0.9016,0.9344,1.7049,0.3115,0.3115,0.6393
45936,1.0000,0.9048,0.2857,0.3016,0.3016,0.9206,0.9048,1.7619,0.3016,0.3016,0.6190
46168,1.0000,0.9048,0.2857,0.3016,0.3016,0.9206,0.9048,1.7460,0.3016,0.3016,0.6190
46400,1.0000,0.8548,0.5323,0.3226,0.3065,0.8871,0.9032,1.7419,0.3065,0.3065,0.6452
46636,1.0000,0.9844,0.2813,0.3125,0.2969,0.9219,0.9063,1.7500,0.2969,0.2969,0.6094
46872,1.0000,0.9048,0.4286,0.3016,0.3016,1.0952,0.9206,1.7460,0.3016,0.3016,0.6190
47108,1.0000,1.2500,0.2969,0.3125,0.2969,1.3594,0.8594,2.1563,0.9688,0.2969,0.6094
47348,1.0000,0.8254,0.2857,0.3175,0.3016,0.8730,0.8889,1.6667,0.3016,0.3016,0.6190
47588,1.0000,0.7500,0.2500,0.2778,0.5000,0.8889,0.7917,1.4861,0.2639,0.2639,0.5417
47828,1.0000,1.4603,0.2857,0.3175,0.3016,0.8889,0.9048,1.7937,0.3016,0.4603,1.2381
48072,1.0000,0.8923,0.2769,0.3077,0.2923,0.9077,0.8923,1.8462,0.2923,0.2923,0.6154
48316,1.0000,0.8413,0.2857,0.3175,0.3016,0.8889,0.9841,1.6984,0.3175,0.3016,0.6349
48560,1.0000,0.8413,0.2857,0.3175,0.3016,0.8889,0.9048,2.4921,0.3016,0.3016,0.6349
48808,1.0000,0.8413,0.2857,0.3175,0.3016,0.9365,0.9048,1.7302,0.3016,0.3016,0.6349
49056,1.0000,0.8571,0.2857,0.3175,0.3016,0.9365,0.9048,1.7143,0.3016,0.3016,0.6349
49304,1.0000,0.8281,0.2813,0.3125,0.2969,0.9375,0.8906,1.6563,0.2969,0.2969,0.6250
49552,1.0000,0.8281,0.2813,0.3125,0.2969,0.9219,0.8750,1.6563,0.2969,0.2969,0.6250
49804,1.0000,0.8769,0.2769,0.3077,0.2923,0.9077,0.9231,1.6615,0.2923,0.2923,0.6154
50056,1.0000,1.0938,0.2813,0.3125,0.2969,1.0938,0.9063,2.2344,0.2969,0.2969,0.6250
50308,1.0000,0.8413,0.2857,0.3175,0.3016,0.9206,0.9365,1.7937,0.3016,0.3016,0.6349
50564,1.0000,1.2632,0.2368,0.5000,0.3816,0.7500,0.7763,1.4868,0.2500,0.2500,0.5263
50820,1.0000,0.8906,0.2813,0.3125,0.2969,0.9219,0.9219,1.9688,0.2969,0.2969,0.6250
51076,1.0000,0.8769,0.2769,0.3077,0.2923,0.8923,0.8615,1.6462,0.2923,0.2923,0.6154
51336,1.0000,0.8413,0.2857,0.3175,0.3016,0.8889,0.9365,1.7143,0.3016,0.3016,0.6349
51596,1.0000,0.8571,0.2857,0.3175,0.3016,0.8889,0.9206,1.7143,0.3016,0.3016,0.7460
51856,1.0000,0.8308,0.2769,0.3077,0.2923,0.8769,0.8769,1.6462,0.2923,0.2923,0.6154
52120,1.0000,0.5000,0.1667,0.1852,0.1759,0.5463,0.5463,1.1111,0.1759,0.1759,0.3704
52384,1.0000,0.8548,0.2903,0.3226,0.3065,0.9194,1.3387,1.8387,0.3065,0.3065,0.6452
52648,1.0000,0.8462,0.2769,0.3077,0.2923,0.8615,0.8615,1.6615,0.2923,0.2923,0.6154
52916,1.0000,0.8438,0.2813,0.3125,0.2969,0.8750,0.8906,1.7813,0.2969,0.2969,0.6250
53184,1.0000,0.8594,0.2813,0.3125,0.2969,0.9063,0.9063,1.7031,0.2969,0.2969,0.6250
53452,1.0000,1.8462,0.2769,0.3077,0.2923,0.8923,0.9077,3.5846,0.2923,0.2923,0.7846
53724,1.0000,0.8182,0.2727,0.3030,0.2879,0.8788,0.8788,1.6970,0.2879,0.2879,0.6061
53996,1.0000,0.8308,0.2769,0.3077,0.2923,0.8769,0.8769,1.6615,0.2923,0.2923,0.6154
54268,1.0000,0.8636,0.2727,0.3030,0.2879,0.8788,0.8636,1.6364,0.2879,0.2879,0.6061
54544,1.0000,0.8154,0.2769,0.3077,0.2923,0.8769,0.8769,1.6615,0.2923,0.2923,0.6154
54820,1.0000,0.8154,0.2769,0.3077,0.2923,0.8462,0.8615,1.6769,0.2923,0.2923,0.6154
55096,1.0000,0.8030,0.2727,0.3030,0.2879,0.8485,0.8485,1.6212,0.2879,0.2879,0.6061
55376,1.0000,0.8636,0.2727,0.3030,0.2879,0.8939,0.8939,1.6364,0.2879,0.2879,0.6061
55656,1.0000,0.8281,0.2813,0.3125,0.2969,0.8750,0.9063,1.7031,0.2969,0.4375,0.6250
55936,1.0000,0.8413,0.2857,0.3175,0.3016,0.8730,0.8730,1.6984,0.3016,0.3016,0.6349
56220,1.0000,1.1406,0.2813,0.3125,0.2969,0.9063,0.9375,1.7813,0.2969,0.2969,0.6250
56504,1.0000,0.8281,0.2813,0.3125,0.2969,0.8906,0.9063,1.6875,0.2969,0.2969,0.6250
56788,1.0000,0.8438,0.2813,0.3125,0.2969,1.0313,0.9063,2.3125,0.2969,0.2969,0.6250
57076,1.0000,0.8636,0.2727,0.3030,0.2879,0.8788,0.8788,1.7121,0.2879,0.2879,0.6061
57364,1.0000,0.8438,0.2813,0.3125,0.2969,0.9219,0.9531,1.7188,0.2969,0.2969,0.6250
57656,1.0000,0.8923,0.2769,0.3077,0.2923,0.9231,0.9077,1.7692,0.2923,0.2923,0.6154
57948,1.0000,0.8507,0.2687,0.2985,0.2836,0.8806,0.8657,1.7015,0.2836,0.2836,0.5970
58240,1.0000,0.8636,0.2879,0.3030,0.2879,0.8788,0.8636,1.6667,0.2879,0.2879,0.6061
58536,1.0000,0.8281,0.2813,0.3125,0.2969,0.9063,0.8750,1.7031,0.2969,0.2969,0.6250
58832,1.0000,0.8730,0.2857,0.3175,0.3016,0.9048,0.8889,2.1270,0.3016,0.4444,0.6349
59128,1.0000,0.4821,0.1607,0.1786,0.1696,0.5179,0.5089,1.0179,0.1696,0.1696,0.3571
59428,1.0000,0.8154,0.2769,0.3077,0.2923,0.8769,0.8769,1.7846,0.2923,0.2923,0.6154
59728,1.0000,0.8636,0.2727,0.3030,0.2879,0.8788,0.8788,1.7273,0.2879,0.2879,0.6061
60032,1.0000,0.8769,0.2769,0.3077,0.2923,0.9077,0.9231,1.7692,0.2923,0.2923,0.6154
60336,1.0000,0.8308,0.2769,0.3077,0.2923,0.8615,0.8923,1.7231,0.2923,0.2923,0.6154
60640,1.0000,0.8333,0.2727,0.3030,0.2879,0.8485,0.8788,1.7121,0.2879,0.2879,0.6061
60948,1.0000,0.7941,0.2647,0.2941,0.2794,0.8235,0.8235,1.6029,0.2794,0.2794,0.5882
61256,1.0000,0.8060,0.2687,0.2985,0.2836,0.8358,1.0000,1.6866,0.2836,0.2836,0.5970
61564,1.0000,0.8182,0.2727,0.3030,0.2879,0.8333,0.8485,1.6667,0.2879,0.2879,0.6061
61876,1.0000,1.4478,0.2836,0.2985,0.2836,0.8955,0.9552,1.6418,0.2836,0.2836,0.5970
62188,1.0000,0.7941,0.2647,0.2941,0.2794,0.8235,0.8382,1.6324,0.2794,0.2794,0.5882
62504,1.0000,0.7910,0.2836,0.2985,0.2836,0.9104,0.8507,1.9403,0.2836,0.2836,0.5970
62820,1.0000,0.7791,0.2093,0.2326,0.2209,0.6744,0.6628,1.2907,0.2209,0.2209,0.4651
63136,1.0000,0.8182,0.2879,0.3030,0.2879,1.1667,0.8636,1.6667,0.2879,0.2879,0.6061
63456,1.0000,0.8060,0.2687,0.2985,0.2836,0.8507,1.0448,1.6567,0.2836,0.2836,0.5970
63776,1.0000,0.7941,0.2647,0.2941,0.2794,0.8382,0.8382,1.6765,0.2794,0.2794,0.5882
64100,1.0000,0.7941,0.2647,0.2941,0.2794,0.8529,0.8529,1.6765,0.2794,0.2794,0.5882
64424,1.0000,0.9710,0.2754,0.2899,0.2754,0.8116,0.8261,1.6232,0.2754,0.2754,0.5797
64748,1.0000,0.8060,0.3433,0.2985,0.2836,0.8657,0.8358,1.6716,0.2836,0.2836,0.7761
65076,1.0000,0.8209,0.2836,0.2985,0.2836,0.8507,0.8657,1.7015,0.2836,0.2836,0.5970
65404,1.0000,0.8060,0.2687,0.2836,0.2836,0.8209,0.8507,1.6866,0.2836,0.2836,0.5821
65736,1.0000,0.4956,0.1770,0.1947,0.1858,0.5310,0.5221,0.9823,0.1858,0.1858,0.3805
66068,1.0000,0.8636,0.3030,0.3182,0.3030,0.8485,0.8485,1.6970,0.3030,0.3030,0.6364
66400,1.0000,0.8615,0.3077,0.3231,0.3077,0.8769,0.8615,1.8000,0.3077,0.3077,0.6462
66736,1.0000,0.8382,0.2941,0.3088,0.2941,0.8235,0.8382,1.6618,0.2941,0.2941,0.6176
67072,1.0000,0.8116,0.2899,0.3188,0.3043,0.8116,0.8406,1.6377,0.3043,0.3043,0.6232
67412,1.0000,0.8382,0.2941,0.3235,0.3088,0.8235,0.8529,1.6324,0.3088,0.3088,0.7353
67752,1.0000,0.8358,0.2985,0.3284,0.7015,0.8507,0.8657,1.8507,0.3134,0.7463,0.6418
68096,1.0000,0.7917,0.2778,0.3056,0.2917,0.7778,0.7917,1.8472,0.2917,0.2917,0.5972
68440,1.0000,0.8028,0.2817,0.3099,0.2958,0.7887,0.8028,1.5493,0.2958,0.2958,0.6056
68784,1.0000,0.8028,0.2817,0.3099,0.2958,0.8028,0.8169,1.5775,0.2958,0.2958,0.6056
69132,1.0000,0.8923,0.3077,0.3385,0.3231,0.8769,0.8769,1.7077,0.3231,0.3231,0.6615
69480,1.0000,0.8261,0.2899,0.3188,0.3043,0.8116,0.8261,1.6522,0.3043,0.3043,0.6232
69832,1.0000,0.8529,0.2941,0.3235,0.3088,0.8235,0.8382,1.6618,0.3088,0.3088,0.6324
70184,1.0000,0.8636,0.3030,0.3333,0.3182,1.0455,0.8788,1.7879,0.3182,0.6212,0.8030
70540,1.0000,0.8358,0.2985,0.3284,0.3134,0.8657,0.8657,1.8209,0.3134,0.3134,0.6418
70896,1.0000,0.8143,0.2857,0.3000,0.2857,0.8286,0.8571,1.6429,0.3000,0.2857,0.6000
71256,1.0000,0.8657,0.2985,0.4776,0.2985,0.8657,0.8955,1.7313,0.2985,0.3134,0.7910
71616,1.0000,0.8507,0.2985,0.3284,0.3134,0.8507,0.9403,1.6418,0.3134,0.4478,0.6418
71976,1.0000,0.8769,0.3077,0.3231,0.3077,0.9077,0.8923,1.7385,0.3231,0.5077,0.6462
72340,1.0000,0.8788,0.3030,0.3333,0.3182,0.8636,0.8788,1.6667,0.3182,0.3182,0.6515
72704,1.0000,0.8986,0.2899,0.3188,0.3043,0.8696,0.8696,1.6957,0.3043,0.3043,0.6232
73072,1.0000,0.7625,0.2500,0.2750,0.2625,1.1125,0.7625,1.4625,0.2625,0.3500,0.5500
73440,1.0000,0.8286,0.2857,0.3143,0.3000,0.8286,0.8286,1.6000,0.3000,0.3000,0.6143
73812,1.0000,0.6333,0.2222,0.2444,0.2333,0.6556,0.6444,1.2444,0.2333,0.2333,0.5889
74184,1.0000,2.2647,0.2941,0.9853,0.3088,0.8529,0.8529,1.6471,0.4118,3.1324,0.9265
74560,1.0000,1.6620,0.2817,0.2958,0.2817,1.6197,0.8451,1.6620,0.2958,0.2958,0.5915
74936,1.0000,0.8529,0.2941,0.3088,0.2941,0.8529,0.8676,1.6618,0.3088,0.3088,0.6176
75316,1.0000,2.6029,0.2941,0.3088,0.2941,1.3676,0.9118,1.7647,0.3088,0.3088,0.6176
75696,1.0000,0.8529,0.2941,0.3088,0.2941,0.8676,0.9559,1.6618,0.2941,0.2941,0.6176
76080,1.0000,0.8906,0.3125,0.3281,0.3125,0.9219,0.9219,1.7813,0.3125,0.3125,0.6563
76464,1.0000,0.8507,0.2985,0.3134,0.2985,0.8806,0.8806,1.6866,0.3134,0.3134,0.6269
76852,1.0000,0.8636,0.3030,0.3182,0.3030,0.8788,0.8939,1.7121,0.3030,0.3182,0.6364
77240,1.0000,0.8657,0.2985,0.3134,0.2985,0.8657,0.8806,1.6716,0.3134,0.3134,0.6269
77632,1.0000,0.8095,0.2381,0.2619,0.2500,1.0357,0.8333,1.4167,0.2619,0.2619,0.5357
78024,1.0000,0.8889,0.2917,0.3333,0.3056,0.8611,0.8472,1.6389,0.3056,0.3056,0.6250
78420,1.0000,0.9155,0.2958,0.3239,0.9155,0.8451,1.1127,1.6479,0.3099,0.3099,0.6338
78816,1.0000,0.8841,0.3043,0.3188,0.3043,0.9130,0.9420,1.7246,0.3043,0.3043,0.6377
79216,1.0000,0.8451,0.2958,0.3099,0.2958,0.8732,0.9014,1.6761,0.2958,0.2958,0.6197
79616,1.0000,0.8133,0.2800,0.2933,0.2800,0.8267,0.8667,1.6267,0.2800,0.2800,0.5867
80020,1.0000,1.2055,0.2877,0.3288,0.3014,0.8767,0.8630,1.6301,0.3014,0.3014,1.3014
80424,1.0000,0.8310,0.2958,0.3380,0.3099,0.8732,0.8732,1.6620,0.3099,0.3099,0.6338
80832,1.0000,0.8767,0.2877,0.3288,0.3014,0.8904,0.8904,1.6986,0.3014,0.3014,0.6164
81240,1.0000,0.9028,0.2917,0.3333,0.3056,0.8611,0.8611,1.6667,0.3056,0.3056,0.6250
81652,1.0000,0.8429,0.3000,0.3429,0.3143,0.9000,0.8857,1.7143,0.3143,0.8429,0.6429
82064,1.0000,0.8451,0.2958,0.3239,0.3099,0.8732,0.8873,1.7183,0.3099,0.3099,0.6338
82480,1.0000,0.8714,0.3000,0.3286,0.3143,0.9286,0.9143,1.7714,0.3143,0.3143,0.6429
82896,1.0000,0.8451,0.2958,0.3239,0.3099,0.8732,0.9014,1.9014,0.3099,0.3099,0.6338
83316,1.0000,0.8356,0.2877,0.3014,0.2877,0.8904,0.8904,1.8219,0.2877,0.2877,0.6027
83736,1.0000,0.8472,0.2917,0.3056,0.2917,0.9028,0.9028,1.6389,0.2917,0.2917,0.6111
84160,1.0000,0.8714,0.3000,0.3143,0.3000,0.9000,0.9000,1.7000,0.3000,0.3000,0.6286
84584,1.0000,0.7821,0.2692,0.2821,0.2692,0.8462,0.8333,1.5897,0.2692,0.2692,0.5641
85012,1.0000,0.8472,0.2917,0.3056,0.2917,0.8750,0.8750,2.0417,0.2917,0.2917,0.6111
85440,1.0000,0.8714,0.3000,0.3143,0.3000,0.8857,0.9000,1.6857,0.3000,0.3000,0.6286
85872,1.0000,0.5246,0.1721,0.1967,0.1803,0.6475,0.5328,1.0328,0.1803,0.1803,0.3689
86304,1.0000,0.8000,0.2625,0.2875,0.2750,0.8125,0.8250,1.5625,0.2750,0.2750,0.7125
86740,1.0000,0.8451,0.2958,0.3099,0.2958,0.8873,0.8873,1.8169,0.3099,0.2958,0.6197
87176,1.0000,0.8451,0.2958,0.3380,0.5352,0.9577,0.9437,1.6901,0.3099,0.2958,0.6197
87616,1.0000,1.0274,0.2877,0.3014,0.2877,0.9041,0.9863,1.6438,0.2877,0.2877,0.6027
88060,1.0000,0.8219,0.2877,0.3014,0.2877,0.8630,0.9041,1.6301,0.2877,0.2877,0.6027
88504,1.0000,0.8333,0.2917,0.3056,0.2917,0.8889,0.9306,1.7083,0.2917,0.2917,0.6111
88952,1.0000,0.8472,0.2917,0.3056,0.2917,0.8889,0.9028,1.6667,0.2917,0.2917,0.6111
89400,1.0000,0.8451,0.2817,0.2958,0.2958,0.8732,0.9718,4.9155,0.3099,0.3099,0.6197
89852,1.0000,0.8429,0.3000,0.3000,0.3000,0.9000,0.9000,1.6857,0.3000,0.3000,0.6143
90304,1.0000,0.8551,0.3043,0.3333,0.3043,0.8986,0.8986,1.6957,0.3188,0.3188,0.6377
90760,1.0000,0.8551,0.3043,0.3333,0.3043,0.9130,0.9275,1.9855,0.3188,0.3188,0.6377
91220,1.0000,0.8472,0.2917,0.3056,0.2917,0.9028,0.9028,1.7083,0.2917,0.2917,0.5972
91680,1.0000,0.8429,0.3000,0.3286,0.3000,0.9000,1.1714,1.7286,0.3000,0.3000,0.6143
92144,1.0000,0.8873,0.2958,0.2958,0.2958,1.0704,0.9859,1.6901,0.2958,0.2958,0.6056
92608,1.0000,0.8857,0.3000,0.3000,0.3000,0.9286,0.9143,1.6857,0.3000,0.3000,0.6143
93076,1.0000,0.3896,0.3117,0.1494,0.1364,0.4156,0.4481,0.7922,0.1429,0.1429,0.2857
93544,1.0000,0.8333,0.2917,0.4167,0.2917,0.8750,0.8889,1.7222,0.3056,0.3056,2.3056
94016,1.0000,0.8429,0.3000,0.3143,0.3000,0.9143,0.9714,1.6857,0.3000,0.3000,0.6143
94492,1.0000,0.7922,0.2727,0.2987,0.2727,1.1169,0.8571,1.5974,0.2857,0.2857,0.5714
94968,1.0000,0.8082,0.2877,0.3014,0.2877,0.8767,0.8767,1.6164,0.2877,0.2877,0.5890
95448,1.0000,0.8611,0.2917,0.3056,0.2917,0.8889,0.9167,1.7222,0.2917,0.2917,0.5972
95928,1.0000,0.9155,0.2958,0.3099,0.2958,0.9296,0.9296,1.7465,0.2958,0.2958,0.6056
96412,1.0000,0.8310,0.2958,0.3099,0.2958,0.8732,0.9155,1.7606,0.2958,0.2958,0.6056
96900,1.0000,0.8472,0.2917,0.2917,0.2917,0.8889,0.9167,1.7361,0.2917,0.2917,0.5972
