size,old,branchy,branchless,prefetch,careful,lowerBound,upperBound,equalRange,improvedLowerBound,improvedUpperBound,improvedEqualRange,inlineAsm,inlinePrefetch,alexandrescuLowerBound,alexandrescuUpperBound
410664,76.7041,70.7041,25.9714,34.4060,32.1843,66.5356,69.8176,127.0750,32.7214,36.7351,50.4983,24.0632,30.8357,31.0698,39.6611
411696,76.9766,70.5901,26.6072,36.0796,35.1973,66.5740,84.2375,128.5347,35.6914,39.4019,52.8320,26.2651,32.0356,31.3584,41.0188
412728,76.7795,71.5627,26.5925,36.0046,35.2009,70.6663,69.2581,142.5874,35.8481,39.3564,52.1311,26.2466,31.8867,31.1882,40.7087
413760,76.3528,69.1814,27.9446,36.0212,35.2195,66.9980,72.4084,126.1465,35.6628,40.9614,62.0547,26.2913,31.9163,31.6665,41.3516
414800,76.5911,68.9583,26.0498,33.5032,33.9446,68.5906,71.6580,131.6370,32.7803,37.3110,50.7654,24.2136,30.8843,30.9722,39.4839
415840,78.0212,68.3625,26.0747,33.5120,32.4949,67.4849,69.7798,132.9185,32.8740,37.4124,50.9258,24.2642,30.8989,31.0510,39.5840
416880,78.8179,69.3013,26.1501,33.5894,32.5229,66.8145,71.3198,127.3706,32.9226,37.2346,50.5049,24.3005,30.9277,30.9373,39.5559
417928,98.7515,93.6018,26.6487,33.5244,32.3220,66.7378,69.0088,127.6082,32.6748,37.1445,50.6365,24.2625,30.8921,30.8174,39.1223
418976,82.7917,68.4695,26.3323,33.8823,32.6260,67.0493,74.1157,127.5710,33.2449,43.7437,50.7051,24.4639,31.0962,31.1687,39.5867
420024,78.6167,69.6438,26.3210,33.8628,32.7251,66.9338,73.2407,126.1340,33.0496,37.5381,50.6401,24.5601,31.0989,30.7039,39.0576
421080,79.0740,70.4822,26.1636,33.5955,72.2283,68.7124,72.6907,125.9500,32.5962,37.1462,50.2219,24.3738,30.8696,30.5210,38.4404
422136,78.3569,71.4399,26.1531,33.5676,32.3755,67.3872,69.2566,124.6011,38.7671,37.0605,49.5916,24.3022,30.8621,30.7498,39.1035
423192,79.7532,70.5972,26.1445,33.5388,32.6885,68.2100,72.7258,128.4868,32.7998,37.4001,50.2939,24.2942,30.8015,30.9443,39.3694
424256,77.8594,70.1770,26.0718,33.5845,32.4121,67.8105,72.1284,125.8274,32.6719,37.2322,50.2620,24.3054,30.8918,30.4536,38.7568
425320,79.8208,70.4048,26.1296,33.5964,32.5857,66.7563,70.8367,126.0706,32.7722,37.5183,50.0906,24.2764,36.8320,30.6125,39.0347
426384,78.1995,70.5796,26.1357,33.8230,32.9346,66.9895,71.4634,127.2234,33.1558,37.7217,51.3765,24.3547,31.1677,30.6450,39.4019
427456,77.2671,68.2205,26.1885,33.8044,32.7891,67.1667,70.9453,127.4221,33.0095,37.6274,50.6594,24.3689,31.0779,30.3540,39.0205
428528,77.4360,69.7173,26.1863,33.8621,34.7283,68.5569,71.1433,125.3918,32.9578,37.4680,49.9607,24.3765,31.1768,30.2832,38.5913
429600,80.5139,69.5630,26.1826,33.7473,32.8933,66.8013,71.4585,126.3933,33.0676,37.6040,50.2102,24.3442,30.9736,30.3528,38.7976
430680,78.2788,70.4104,26.2656,33.8784,32.7183,67.9026,70.9688,125.1946,33.1523,37.5466,50.1650,24.4412,31.2046,30.5891,38.9553
431760,78.7087,71.8064,27.2905,34.4736,33.2896,68.6431,69.4041,126.8279,33.6711,38.1038,52.7629,24.9180,31.9224,30.5234,39.0703
432840,78.6719,70.4116,26.2473,33.9207,32.9983,68.6946,70.7773,126.9287,33.1887,37.8186,50.4731,24.4194,31.1443,29.5403,37.8203
433928,78.5486,69.7546,26.5654,34.4819,34.6560,67.7283,74.2114,129.0391,33.7219,38.0713,50.5371,24.8735,31.8540,30.5813,39.1704
435016,78.9851,70.6152,26.2202,33.8145,32.5933,68.8032,70.1372,125.6487,32.9199,37.3416,50.1321,24.3748,31.1165,29.5828,37.8181
436104,78.0173,69.6755,26.2339,33.9082,32.9141,67.0906,72.5239,127.0415,33.2310,37.6819,50.2891,24.4600,31.1233,29.4663,39.0027
437200,78.8716,70.2483,26.2744,33.9163,32.7351,68.4048,72.0364,126.4600,33.1248,38.7212,50.1587,24.4907,31.1362,29.7063,38.1772
438296,79.6287,70.1179,26.2095,33.8218,34.1604,70.2632,72.4109,128.2480,33.1997,37.4221,50.0032,24.4529,31.1968,29.7673,38.0415
439392,77.1228,70.1401,26.1858,33.8445,34.7290,68.1548,72.8057,128.9585,33.0420,37.6687,50.1008,24.4402,31.2222,29.8367,38.3745
440496,77.4602,69.7183,27.2876,33.7776,33.6204,67.0044,71.7458,127.0029,33.1355,37.6111,50.2146,24.4651,31.1912,29.2915,37.5779
441600,79.3557,69.0386,26.6128,34.5103,33.3337,67.7437,72.0388,149.0852,33.8499,38.1602,50.7959,25.0046,31.9067,30.1118,38.4170
442704,78.6626,69.7046,26.2747,33.8452,32.8474,68.6709,74.3657,130.0396,33.0659,37.6362,49.8435,24.4883,31.1653,29.6956,38.1321
443816,78.0876,70.5073,26.2295,33.7937,32.8967,68.1133,71.6218,126.5723,33.1870,37.6538,51.0037,24.5107,31.1697,29.0508,37.2349
444928,77.6633,68.1296,26.2385,33.8616,32.6113,67.0037,71.6487,129.0635,33.1348,37.4380,49.8342,24.4836,31.0813,29.7253,37.9346
446048,77.8440,69.8186,26.2654,33.7813,32.7549,67.4573,72.2368,127.4019,33.1519,37.5852,50.2646,24.4885,31.1262,29.2522,37.5466
447168,78.2681,72.3201,26.2764,33.7886,32.5576,69.0295,71.9758,126.5439,32.8555,37.3743,49.9138,24.5391,31.1240,29.0977,37.3291
448288,80.0151,71.4102,26.2434,33.7710,32.5542,68.3877,71.8286,126.6462,33.0962,37.4102,50.0486,24.4858,31.0964,29.0303,37.3953
449416,80.3914,72.3901,27.6406,36.1079,36.1475,70.4529,71.9463,127.4873,35.1431,39.4268,51.2825,26.2681,33.4065,30.4839,38.5640
450544,77.6404,69.8069,26.2739,33.7500,32.5305,67.2095,69.6978,127.8838,32.8552,37.4077,50.0625,24.5037,31.0303,28.9417,37.0962
451672,78.9026,71.4028,26.8696,36.3638,43.6221,67.1780,69.9653,127.7515,32.8918,37.6919,50.6086,24.5510,31.1382,28.8347,36.9160
452808,81.4084,68.9541,26.4199,33.9346,32.7063,68.0962,72.0039,129.1108,33.0925,37.5623,50.1282,24.7046,31.2344,29.2856,37.6768
453944,77.1492,68.9851,26.3123,33.8037,33.7029,67.9810,72.3459,133.2668,33.1077,37.4358,49.7251,24.5688,31.2100,29.1575,37.5044
455080,80.6707,69.1855,26.3196,33.8423,32.7136,67.6826,72.8931,127.5857,32.9219,37.3694,49.6216,24.4707,31.2068,28.7336,36.9412
456224,78.6548,70.7922,26.3418,33.7981,32.7510,67.8154,71.8179,128.5486,32.8484,37.5789,50.6062,24.5642,31.1780,28.7029,36.7373
457368,78.3037,69.1060,26.3140,33.8411,32.6543,67.4167,70.9602,129.4644,32.9729,37.2573,49.7661,24.4875,31.1150,30.0352,36.7849
458512,77.7810,69.0967,26.3035,35.1038,32.7192,67.8135,72.3972,128.9441,35.0190,37.3943,50.3767,24.5925,31.1001,28.6638,36.7378
459664,83.2009,71.4561,26.4092,34.0017,32.9089,70.5332,72.3726,126.4399,33.1592,37.8645,49.8093,24.5923,31.3701,28.4492,36.4954
460816,79.6262,68.5852,28.3096,34.0347,32.7568,68.0139,73.4673,127.3413,33.3228,37.5999,49.8643,24.5825,31.3477,28.4058,36.6038
461976,77.9885,70.2878,26.3994,34.0042,33.0457,68.3823,73.9587,130.4258,33.2068,37.7917,49.7681,24.6892,31.4888,28.2751,36.4397
463136,79.1228,68.6104,27.3772,34.0479,32.9482,67.3589,73.7441,127.6316,33.2979,37.7947,49.8384,24.7305,31.4407,28.4722,36.6147
464296,78.3918,68.8386,26.4128,33.9995,32.9343,67.3650,73.7415,128.7676,33.3286,37.8582,50.0901,24.7302,31.3682,28.3633,36.3540
465464,78.4546,68.8948,26.5227,34.1125,33.0166,69.1333,74.7092,129.3901,33.5098,37.8923,49.9937,24.8665,31.4648,28.2742,36.2178
466632,78.2180,73.4490,26.4773,34.0454,32.9246,69.5034,71.5974,127.4880,33.3459,37.6658,50.0110,24.8010,31.4070,28.2813,36.2065
467800,82.4075,69.4368,26.4910,34.0208,32.8298,67.8115,72.5684,129.1987,33.3140,37.8979,50.2334,24.7222,31.2898,29.2520,35.8689
468976,79.8328,68.6829,26.4092,33.9836,32.7246,67.7229,72.4192,129.2075,33.3076,37.6406,49.8547,24.7190,31.2896,28.3369,36.3328
470152,79.4924,69.1099,26.3821,34.0520,32.7549,68.2429,72.7034,128.4172,33.2026,37.6123,49.7407,24.7080,31.3015,27.5840,35.4346
471328,78.5073,68.6555,26.3684,34.0242,32.9294,68.2190,72.2256,127.8125,33.2961,37.8157,50.1216,24.7097,31.3948,27.5757,35.4321
472512,80.3979,69.9226,26.4067,34.0198,33.0796,67.3511,71.6968,127.6638,33.2900,37.8860,49.8462,25.8208,31.4014,27.8608,35.8000
473696,78.8047,68.8303,26.4175,34.0220,33.1270,67.6946,71.4338,129.2883,33.3350,38.9307,49.7522,24.7542,31.3389,27.6379,35.5095
474888,79.6597,68.9531,26.4758,34.1343,32.9978,67.8599,72.8484,129.8591,33.5271,37.7803,50.0149,24.8208,31.4038,27.7932,35.6638
476080,77.6023,71.0044,26.4268,35.0918,33.0286,68.1443,73.1851,129.4744,33.1921,37.6523,49.5872,24.7522,31.2664,27.6108,35.4644
477272,79.1299,68.7637,26.4397,33.9712,32.7271,67.8445,71.8989,134.0122,33.1580,37.5408,49.9470,24.7966,31.2878,27.7046,35.5957
478472,78.6958,69.5437,26.4507,33.9348,32.7871,68.1621,75.4849,128.1943,33.0330,37.6409,49.4792,24.7007,31.3130,27.5952,35.4656
479672,78.8701,69.0605,26.4873,33.9741,32.8098,68.1707,76.8601,129.4021,33.2339,37.7546,50.1614,25.9404,31.3315,32.8696,35.3855
480872,78.7910,69.2527,26.5090,34.0605,32.8770,67.8621,73.9519,180.4871,33.3711,37.6399,49.9778,24.8486,31.4412,27.5422,35.3926
482080,78.8760,69.1018,26.4788,34.0105,32.7771,68.1853,72.2827,128.8162,33.2905,37.7832,50.6841,24.8357,31.4595,27.2654,35.0820
483288,78.1365,68.7805,26.4888,34.0193,32.8652,67.8455,72.4021,127.8909,33.1304,37.8911,49.3838,24.8379,31.3994,33.4260,35.1995
484504,79.0215,69.5393,26.4900,33.9875,32.6926,68.5476,73.4302,188.6917,33.3816,39.4536,49.6631,24.9622,31.3462,27.3381,35.0735
485720,83.2747,69.3210,26.5381,33.9207,32.9087,67.7012,72.6421,129.3362,33.1885,37.8381,49.7881,24.7827,31.3010,27.1309,34.8586
486936,81.3796,71.6365,26.6658,34.2261,32.9541,68.2703,72.5374,134.6987,33.4854,37.8276,49.3848,24.9739,31.5154,27.2014,35.0090
488160,79.1067,81.0315,26.4878,49.7937,32.3018,68.8174,145.0085,127.3743,33.1206,37.3384,53.3291,24.7178,31.3257,26.9805,36.5811
489384,81.8044,69.6399,41.2874,38.0015,35.9912,67.7324,73.1433,127.5349,36.1799,40.0376,49.6731,29.7893,33.8330,26.9465,47.5291
490608,80.3198,67.9363,25.9824,33.3589,32.3306,75.1919,71.8442,127.6799,32.7354,37.0947,48.5867,26.2610,30.6909,26.3884,34.0400
491840,79.7280,70.7185,26.0107,33.5667,32.4199,102.1438,71.5117,128.6980,32.6252,37.0806,51.4102,24.4180,30.9768,26.4048,33.9077
493072,77.3682,67.8601,26.0542,33.5447,32.4858,66.7839,70.5427,125.9075,32.8152,36.9092,50.5129,24.3179,30.9192,26.2637,33.7622
494312,78.3401,67.4238,26.0857,33.5156,32.2822,73.6216,73.4119,126.8206,32.7964,37.0662,48.6016,24.4189,30.9458,26.3879,33.9319
495552,77.4944,68.6653,26.0405,33.4729,32.2700,66.8379,70.2456,126.1697,32.8057,37.8472,48.5061,24.4006,30.8318,26.2036,35.8391
496792,78.2480,68.2368,26.1140,33.6306,32.5613,67.0815,72.1318,125.3823,32.9312,38.4197,48.8982,24.4338,30.9341,26.1787,33.5701
498040,78.7314,71.1487,26.1914,33.5923,32.3943,73.2319,72.4419,125.6277,32.9963,38.2246,48.6299,24.5518,31.0281,26.1843,33.6917
499288,79.5369,70.0750,26.4133,34.1384,34.2827,68.7019,72.7366,131.9675,33.3467,37.8918,48.9985,24.9023,31.5525,26.7717,34.2368
500544,80.5420,70.4214,26.0308,33.4487,32.3792,67.9011,71.3071,125.0637,33.2983,37.1838,48.5034,24.4807,30.8494,26.0281,33.5356
501800,82.7700,74.7441,26.0793,33.5237,32.6406,67.9917,74.0210,126.9563,32.7837,37.3015,48.8464,24.4822,30.9629,25.9648,33.4583
503056,80.0527,68.8816,26.1055,33.5447,32.3386,66.8955,71.7163,128.1855,32.8057,37.3125,48.8557,24.5913,30.8953,26.1831,33.7295
504320,77.9709,69.5244,26.1113,33.5249,32.5305,68.0491,72.6274,129.3921,32.6904,39.2241,48.4326,24.4348,30.8713,25.8887,33.3691
505584,77.6208,77.6267,26.1245,33.6533,32.7136,67.1123,70.8362,126.9014,33.0117,37.3782,48.8279,24.5798,30.9983,25.8660,33.3225
506848,78.0564,77.2651,26.0991,35.9883,35.2395,69.3052,84.4255,127.3386,35.8621,61.1216,48.1201,24.5020,30.9084,25.6938,33.0693
508120,77.3245,67.6008,26.1584,33.4805,32.4282,67.3181,73.4224,126.1650,32.8044,37.1221,47.9192,24.5181,30.8701,25.8040,33.1665
509392,77.5112,68.4160,26.1885,33.5159,32.4502,66.8572,73.9717,128.7649,32.7629,37.1833,48.6272,24.5708,30.8628,25.7769,33.1292
510672,78.8103,70.2686,26.1184,33.4087,32.4524,68.6904,71.6846,124.8323,32.8188,36.9790,64.5327,24.5054,30.7649,25.5955,32.9639
511952,78.8555,71.5247,26.1484,33.5471,32.4058,68.5046,72.8901,126.4146,32.8257,37.0833,48.1216,24.5801,30.8213,25.5208,32.8838
513232,78.9441,69.8738,26.1797,33.4729,33.6382,68.4758,72.1428,126.6580,32.6758,37.1650,48.2986,24.5801,30.8442,25.5291,32.8423
514520,79.8115,69.4287,26.1355,33.4287,32.3435,67.8857,72.8572,129.3315,32.7622,37.1470,49.0945,24.5479,58.3999,25.5090,32.8347
515808,79.7466,69.5706,26.2002,33.4722,32.3594,66.8486,71.7805,127.0349,32.7378,36.9023,48.7507,24.5083,30.8049,25.4028,32.6875
517104,79.8335,67.9561,26.2073,33.4756,32.4993,67.8176,70.6479,127.2878,32.7070,37.2102,48.4436,24.6355,30.9390,25.4265,32.7686
518400,77.7712,68.3250,27.2307,33.5164,32.3584,67.2156,72.3845,127.0413,32.8057,37.0566,48.2200,24.7490,30.9492,25.4849,32.7966
519696,80.5481,69.4053,26.6865,33.7996,32.3706,67.2007,72.1431,126.1958,34.0706,37.1353,48.9976,25.1858,31.1384,25.7837,33.0181
521000,80.5833,70.6975,26.6589,33.7593,32.3743,68.9207,72.5383,125.4084,32.9888,37.1563,48.9272,25.2332,31.0889,25.8535,33.0676
522304,79.7170,68.2864,26.7195,33.7222,32.5642,67.5164,73.5391,128.8062,32.8743,37.3770,48.8289,25.2847,30.9951,25.8394,33.1238
523616,83.4771,72.9419,32.2014,37.7937,39.3975,70.4351,75.2092,131.5842,37.2446,41.2275,50.9053,28.4868,33.8826,32.9600,36.0261
524928,80.6524,74.7048,29.1971,38.2501,37.2104,71.1639,76.7875,130.5370,37.5256,41.6981,52.8132,28.5715,34.6519,27.0565,34.4392
526248,81.0921,70.9102,29.5053,40.8316,38.8096,68.0776,74.1709,164.8353,39.5479,41.7097,52.1673,29.7875,33.8672,26.0361,34.8495
527568,83.2776,73.3243,30.0962,40.4379,39.6112,86.4407,76.0477,132.7165,41.5873,45.2571,52.9100,32.1359,33.8226,26.1839,36.3894
528888,82.2594,74.3289,30.0150,40.2477,51.9069,69.1966,74.7575,131.8412,39.9297,42.6298,54.0023,30.1733,34.5139,26.6568,35.6905
530216,79.0776,75.0952,29.1440,51.7157,39.4975,81.6127,73.5089,164.3564,36.7774,41.5582,53.8182,27.7302,33.7673,26.2506,33.7639
531544,82.3888,75.4008,28.4192,37.5380,36.7032,81.4952,73.8677,132.6708,38.3772,41.7652,52.3128,27.6643,33.7536,26.3307,33.9621
532880,79.3357,73.6405,28.4379,37.5850,39.0060,69.2291,88.3619,132.6407,39.1974,41.4109,52.1268,27.6355,33.7554,27.8519,34.1170
534216,80.1536,81.7733,28.4054,37.7961,36.4150,70.4182,75.9707,135.6329,36.8903,41.4719,52.6156,27.7709,33.7466,26.7035,33.5894
535552,80.9569,75.6228,29.6226,37.5453,36.5121,69.7089,73.8182,135.2529,36.8594,41.6327,52.3554,27.6770,33.7297,26.7997,34.5948
536896,80.8233,70.9320,28.2887,36.8545,35.8420,67.5204,71.7751,133.0171,36.2309,40.7546,51.7865,27.2259,33.0981,26.4137,33.9458
538240,79.5961,72.4534,27.8794,39.0833,35.7123,67.8358,72.1302,127.1406,35.9110,40.1105,51.5230,27.0252,33.0459,26.5691,34.1263
539592,79.3741,73.4983,27.8438,36.7471,37.1058,68.3834,70.1689,127.4799,36.2355,40.8669,51.7390,27.1300,33.0498,26.6874,34.3001
540944,79.5211,73.4415,27.9108,36.6698,35.7167,68.0649,73.9175,129.9147,35.9017,40.5777,51.2485,27.1362,33.0226,26.9240,34.5494
542304,81.6410,73.3333,27.9964,36.8529,35.9071,70.3214,72.0329,127.5590,44.7357,41.9224,53.4355,27.8726,33.8630,27.7590,35.6257
543664,80.6176,73.3733,28.0838,37.1764,36.1886,69.4794,74.0223,130.4643,36.4916,40.9673,52.1658,27.4029,33.4872,27.2288,34.9173
545024,78.3613,72.6021,27.9567,36.8332,35.8148,68.4119,72.2903,130.5795,36.1546,40.6560,51.9419,27.2210,33.0376,27.2156,34.8524
546392,80.3025,73.0342,27.8534,36.6259,35.7473,69.0952,74.4703,139.3933,36.1966,40.8210,51.7741,27.1559,33.0052,27.3754,35.1292
547760,79.5458,71.0407,27.8387,36.7873,38.0319,68.0293,71.2641,129.7292,36.0674,40.5896,51.4825,27.1406,33.0042,27.5409,35.3354
549136,81.9344,73.8503,27.9445,36.8591,36.0462,68.7276,71.4387,128.2119,36.2734,40.9292,52.8597,27.2641,33.1364,27.5642,35.4431
550512,78.7904,71.2547,28.0197,36.8402,35.9064,67.9990,78.4104,130.2537,36.3307,40.9398,53.3152,27.4184,33.2091,28.0773,35.9069
551896,80.0402,71.9061,28.4861,37.6431,36.6560,69.9738,73.5245,128.7450,36.8838,41.5245,53.7390,27.9984,36.3891,28.4578,36.2630
553280,91.4519,73.6233,27.9637,38.2965,35.6698,70.0270,73.3616,133.4874,35.8418,40.0368,51.7211,27.1071,36.1748,28.1575,49.0485
554664,79.1048,72.7935,27.9582,36.8010,36.0848,69.0470,73.6848,130.5603,36.2405,40.8726,52.2262,27.2838,33.1240,28.0643,36.0003
556056,79.1185,71.5598,27.9318,36.8534,35.8412,68.1289,74.5362,130.4467,36.1580,41.5658,52.0475,27.2187,33.1572,28.4171,36.3134
557448,80.2630,71.5966,27.9450,36.8319,35.7499,70.4254,74.5157,128.3751,36.1232,40.1077,52.4776,27.0859,33.0939,28.1243,35.9486
558848,79.9528,73.0812,27.9655,36.8029,35.7279,68.0597,74.9118,129.3307,36.1922,40.1821,52.5333,27.2145,33.1645,28.5971,36.5554
560248,78.7263,73.5240,27.9559,36.7951,35.7904,68.0794,74.2132,128.3546,36.2104,40.7035,52.3660,27.2163,33.1032,28.6602,36.6978
561656,80.5489,72.3328,27.9948,36.9230,35.9266,68.0345,75.8923,128.3263,36.3136,40.7357,52.3756,27.2532,33.2246,28.7842,36.8241
563064,79.0145,71.8241,27.9673,36.8143,35.8542,67.9471,74.3730,129.3712,36.2200,40.7108,52.4047,27.2322,33.0986,28.8571,36.9598
564472,81.1043,72.5593,28.0464,36.9694,36.0342,68.5528,73.1733,128.8054,36.3979,40.8747,52.4578,27.3930,34.4711,29.1157,37.3914
565888,79.7053,71.6669,28.0003,36.8454,35.9507,68.1183,74.2254,130.4770,36.2623,40.9455,57.9608,27.2553,33.1198,29.1214,37.3201
567304,80.0137,74.0083,27.9523,36.7629,38.0672,67.9681,73.0612,128.7051,36.1297,40.6716,53.2441,27.1953,33.0571,29.4327,37.6734
568728,78.9243,70.9821,28.0122,36.8451,35.8233,68.1460,72.7741,128.0599,36.1927,40.6843,52.3842,27.2786,33.1572,29.6503,37.9707
570152,79.8700,72.5281,27.9958,36.8482,35.7445,69.7870,78.1230,131.8770,36.2311,40.6534,52.6581,27.2960,33.0768,29.6462,37.8724
571584,79.6770,71.4812,27.9826,36.6986,35.7551,68.3139,73.4903,132.1064,36.3279,40.7346,55.1800,27.3518,33.1341,29.8898,38.3626
573016,80.5362,71.8581,28.0477,38.5567,36.0031,68.4174,73.0047,130.1144,36.2900,40.9894,52.7442,27.3613,33.1912,29.8143,38.0918
574456,80.5256,141.4763,28.0584,36.7331,35.8568,68.3222,71.5362,127.6018,35.9660,40.6501,53.1419,27.3681,33.0887,30.3834,38.7118
575896,79.1997,71.3323,28.0213,36.7510,35.7878,68.0944,72.6329,128.3767,36.1341,43.0747,52.8615,27.3038,33.0283,30.3707,38.8291
577336,80.2916,72.7157,27.9787,36.7004,37.4257,68.4127,74.9396,128.1626,35.9154,40.8122,52.8265,27.3383,33.0000,30.1232,38.4942
578784,80.3878,71.3543,28.0532,36.7912,35.7709,68.5811,74.4293,132.1201,36.0070,40.7131,52.9162,27.3658,33.0804,30.2431,38.5411
580232,79.0547,72.9196,27.9901,36.7370,35.6962,69.1144,75.4516,131.8104,36.1141,40.5764,53.0016,27.3123,32.9912,30.6726,39.3362
581688,82.3455,71.8781,28.0135,36.6049,35.6654,68.2049,73.2869,135.3494,35.9785,40.4960,52.9100,27.2923,32.9326,30.7167,39.0773
583144,101.7645,75.6091,29.7660,39.1092,38.0981,69.7738,71.6418,131.9888,38.3004,41.5032,55.4776,29.2446,46.2140,31.1684,40.2514
584608,79.6877,74.3453,28.1110,36.8112,35.8112,70.3032,71.7870,129.2729,38.8991,40.1354,53.0223,27.3551,33.0968,31.3746,39.7764
586072,92.0516,73.8436,28.5458,36.6495,35.6257,68.8827,73.9748,132.0153,36.0695,53.1505,55.0540,27.9837,33.8109,32.0005,40.5707
587544,94.4947,76.8187,29.6851,40.0228,39.2918,75.0197,75.4436,141.6265,39.2316,42.4392,56.3735,29.8099,34.4080,44.3079,41.6060
589016,92.2062,75.9001,29.0565,39.2363,38.1541,68.5966,74.5671,134.3878,38.3990,41.5875,55.4524,29.2208,33.6822,43.8350,41.4578
590496,92.2815,72.9917,29.0462,39.4075,44.7038,96.7455,79.8070,135.1053,41.0176,42.6768,55.1061,43.0874,34.6498,32.7349,42.6975
591976,85.4324,73.1383,29.7196,40.2576,36.7520,72.1235,75.0013,132.6319,37.2005,41.7154,66.8272,28.0031,34.0104,32.6368,43.4495
593456,81.4291,75.4080,28.7154,37.7149,36.7940,70.8664,83.9175,140.1624,37.0742,42.6060,67.0249,28.0687,33.9759,33.4760,42.5715
594944,82.7709,74.3958,31.4540,37.8314,36.7528,70.6760,75.4615,133.7818,36.5512,41.3920,54.6550,29.4148,34.0755,33.1196,42.3409
596432,83.9048,77.2807,28.8062,37.7248,36.9543,70.5790,74.5414,130.2389,37.1136,41.8368,54.7878,28.2246,33.9603,33.0441,41.8978
597928,92.0008,76.2169,28.8708,37.8493,36.8259,71.4739,75.2949,133.3696,37.2067,41.7126,54.9792,28.3427,34.0516,32.9990,42.2122
599424,84.2869,77.9170,29.4721,38.6454,37.6630,72.3733,79.2555,131.8628,38.0195,42.6742,55.6703,29.0405,34.9271,34.0669,42.9834
600928,83.2550,74.5294,28.7920,37.7953,36.8044,70.3419,76.1899,132.3492,36.9881,41.7071,55.2252,28.2067,33.9982,33.1460,48.9167
602432,83.0918,76.2825,28.7850,37.7595,36.7245,71.4039,77.7289,135.0438,36.9302,41.7738,71.3717,30.0112,34.5982,34.2010,42.2986
603944,79.9157,74.9294,28.1938,37.0776,36.0921,70.1551,73.8955,128.4262,36.2503,40.9274,54.6825,27.5507,33.3377,32.9411,42.0132
605456,79.7881,72.9001,28.1520,37.0903,36.1549,68.9442,75.1398,136.5160,36.4563,41.1178,54.1183,27.5077,33.3507,33.1486,43.6467
606976,80.8911,72.3523,28.1505,37.0345,36.0739,155.9588,77.0586,154.4254,36.1390,40.3984,56.0815,27.4436,33.3870,32.8783,41.8226
608496,82.3660,73.9577,28.1580,36.8866,35.9728,70.3139,75.4176,135.4540,36.3188,40.7997,54.3014,29.0054,33.2407,33.1274,42.1997
610024,82.3333,75.3362,28.1852,37.0521,36.0205,70.2259,70.5061,130.4534,36.4169,40.9219,54.0042,27.5691,33.3061,33.7372,42.6804
611552,80.9507,75.4296,28.5377,37.6371,38.9097,70.2573,73.6239,129.7048,37.0983,41.4872,54.9289,28.0436,36.0319,34.2392,43.8545
613088,83.0641,74.7930,28.1323,36.9966,35.9686,70.0682,76.0996,129.8488,36.3419,40.8763,54.4996,27.4641,33.2563,33.7310,42.7901
614624,80.0036,73.3289,28.1704,40.0628,35.9912,83.5040,75.5266,132.2355,38.0410,40.2817,54.5997,27.5030,33.3951,33.8698,43.0464
616168,80.8184,74.1139,28.1281,36.7764,49.0724,68.8812,80.2189,134.9824,35.9894,41.4752,54.2332,27.2931,33.2202,34.1341,43.6840
617712,82.0882,86.3141,28.1318,36.8244,35.9064,77.8682,75.4054,135.7066,36.0765,40.1595,54.3689,27.2693,33.2604,34.0013,44.6529
619264,80.5079,72.6314,28.0638,36.9377,35.9860,69.8900,72.6101,132.4239,36.1626,40.7863,54.9977,26.9930,32.6210,33.2892,42.7401
620816,83.7302,72.0916,28.2039,37.0329,36.0335,69.0000,72.1982,130.1193,36.2475,40.9071,54.2921,27.5494,33.3001,34.9598,44.2472
622376,80.3847,73.5414,28.2073,38.1684,36.0934,69.1572,73.0231,129.9888,36.4368,40.8446,55.6285,27.7422,33.3370,34.6755,44.6153
623936,79.7061,72.1948,28.1660,36.9940,35.9860,68.8459,72.5829,128.7131,36.3447,54.1637,54.9219,27.5852,33.2786,34.7481,44.1943
625496,80.3017,72.9346,28.1785,36.9943,36.1466,69.4636,73.1253,129.8220,36.4150,40.9964,55.5307,27.5582,34.6057,35.7160,43.9440
627064,78.0700,72.0820,28.2078,37.0695,36.0955,69.2553,71.5331,131.7162,36.4322,40.8911,54.7958,27.6213,33.3401,35.4003,44.8093
628632,80.9894,73.7012,28.3300,57.1372,36.0109,70.1774,75.9611,130.4018,36.5479,40.6693,54.8550,27.6355,33.4361,35.3289,44.7984
630208,81.1634,72.8042,28.2636,37.1525,36.0846,69.1743,71.7914,137.1453,36.2872,40.9839,55.8620,27.6275,33.4091,35.7173,44.9235
631784,80.3409,74.3582,28.2477,37.1608,36.1022,70.6918,72.2016,127.9333,36.3510,41.0441,55.1328,27.6114,33.4262,36.3712,45.1709
633368,79.3121,78.4088,28.1808,36.9912,35.9567,69.6649,73.9341,150.0412,36.1185,40.2397,56.3219,27.4713,33.4010,35.2685,44.6537
